Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
LOS LUPE'S CAFETERIA,Routine,8/1/2019,90,1400,RIVERFRONT,,75207,1400 N RIVERFRONT BLVD,8/1/2019,FY2019,32.7901729,-96.8199852,Restaurant,4.6,5
LOS MOLACAJETES,Routine,9/28/2019,92,11445,EMERALD,#120A,75229,11445 EMERALD ST #120A,9/1/2019,FY2019,32.8972073,-96.9000341,Restaurant,4.1,102
LOS MOLCAJETES,Routine,6/21/2019,85,2534,ROYAL,#E-10,75229,2534 ROYAL LN #E-10,6/1/2019,FY2019,32.8951633,-96.8945916,Restaurant,4.1,21
LOS POTRILLOS,Routine,4/25/2018,80,2348,BELTLINE,,75253,2348 S BELTLINE RD,4/1/2018,FY2018,32.6693195,-96.6099814,Restaurant,3.7,48
LOUIE'S,Routine,7/25/2019,80,1839,HENDERSON,,75206,1839 N HENDERSON AVE,7/1/2019,FY2019,32.8110912,-96.7745191,Restaurant,5,1
LOUISIANA FAMOUS FRIED CHICKEN,Routine,10/10/2019,98,4001,WHEATLAND,#110,75237,4001 W WHEATLAND RD #110,10/1/2019,FY2020,32.6479367,-96.8856743,Restaurant,4,259
LOUISIANA FAMOUS FRIED CHICKEN,Routine,7/15/2019,80,124,CARROLL,,75226,124 S CARROLL AVE,7/1/2019,FY2019,32.7913948,-96.7667573,Restaurant,4.1,326
LOUISIANA FAMOUS FRIED CHICKEN,Routine,4/15/2019,97,9208,RL THORNTON,#120,75228,9208 E RL THORNTON FRWY #120,4/1/2019,FY2019,32.7951937,-96.6869278,Restaurant,3.7,459
LOUISIANA FRIED CHICKEN,Routine,8/5/2019,97,17610,MIDWAY,#108,75252,17610 MIDWAY RD #108,8/1/2019,FY2019,32.9883998,-96.8410653,Restaurant,4.3,170
LOUISIANNA FRIED CHICKEN,Routine,7/19/2018,86,8692,SKILLMAN,,75243,8692 SKILLMAN ST,7/1/2018,FY2018,32.8958048,-96.7209076,Restaurant,4,169
LUBY'S CAFETERIA,Routine,7/31/2019,84,5600,HAMPTON,,75232,5600 S HAMPTON RD,7/1/2019,FY2019,32.6786549,-96.856459,Restaurant,3.9,815
LUCIA,Routine,7/26/2019,93,408,EIGHTH,101,75208,408 W EIGHTH ST 101,7/1/2019,FY2019,32.7479672,-96.8287823,Restaurant,4.7,338
LUIGUI PIZZA & PAZTA BAR,Follow-up,9/25/2019,83,1636,MOCKINGBIRD,,75235,1636 W MOCKINGBIRD LN,9/1/2019,FY2019,32.8216116,-96.8569453,Restaurant,4.4,422
LUJY'Z TO GO & SUDDENLY SNACKS,Routine,12/26/2017,89,3662,CAMP WISDOM,#2011,75237,3662 W CAMP WISDOM RD #2011,12/1/2017,FY2018,32.6592523,-96.879103,Restaurant,4,1
LULU AUTHENTIC MEXICAN RE,Routine,8/5/2019,95,1234,NEWPORT,,75224,1234 NEWPORT AVE,8/1/2019,FY2019,32.7251927,-96.8433705,Restaurant,4.6,138
LUNA GRILL,Routine,7/15/2019,93,8165,WALNUT HILL,,75231,8165 WALNUT HILL LN,7/1/2019,FY2019,32.8823817,-96.7658086,Restaurant,4.4,180
LUNA MART DELI,Routine,9/17/2019,81,2647,NORTHWEST,#A,75220,2647 W NORTHWEST HWY #A,9/1/2019,FY2019,32.8588593,-96.8776993,Restaurant,4.1,33
LUNA PREPARATORY SECONDARY,Routine,11/6/2019,97,2625,ELM,,75226,2625 ELM ST,11/1/2019,FY2020,32.7846375,-96.7853777,Restaurant,4.5,213
LUPITA'S RESTAURANT Y TAQUERIA,Routine,12/26/2019,81,1965,FORT WORTH,,75208,1965 FORT WORTH AVE,12/1/2019,FY2020,32.7639703,-96.8530565,Restaurant,4,283
LUPITAS DULCERIA,Routine,6/16/2018,100,10788,HARRY HINES,#H25,75235,10788 HARRY HINES BLVD #H25,6/1/2018,FY2018,32.8740701,-96.8825219,Restaurant,3.4,9
M DONUT SHOP,Routine,1/30/2019,92,9181,BRUTON,,75217,9181 BRUTON RD,1/1/2019,FY2019,32.7490298,-96.6663909,Restaurant,4.3,164
M SADIG FOOD MART,Routine,11/1/2018,96,2439,WALNUT HILL,,75229,2439 WALNUT HILL LN,11/1/2018,FY2019,32.881436,-96.8965779,Restaurant,3.6,1031
MAC'S BARBECUE,Routine,10/21/2019,98,3933,MAIN,,75226,3933 MAIN ST,10/1/2019,FY2020,32.787642,-96.7722282,Restaurant,4.6,111
MAC'S SOUTHSIDE,Routine,11/21/2019,88,1701,LAMAR,,75215,1701 S LAMAR ST,11/1/2019,FY2020,32.7659916,-96.7935256,Restaurant,4.4,293
MACELLAIO,Routine,7/26/2019,96,287,BISHOP,,75208,287 N BISHOP AVE,7/1/2019,FY2019,32.7470945,-96.8284485,Restaurant,4.7,133
MACY'S STARBUCKS KIOSK,Routine,12/11/2019,94,8687,CENTRAL,#800B,75225,8687 N CENTRAL EXPW #800B,12/1/2019,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
MAGGIANO'S LITTLE ITALY,Routine,12/12/2019,87,8687,CENTRAL,205,75231,8687 N CENTRAL EXPW 205,12/1/2019,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
MAGNOLIA THEATER,Routine,1/31/2019,95,3699,MCKINNEY,#BLDG,75204,3699 MCKINNEY AVE #BLDG,1/1/2019,FY2019,32.8082909,-96.7973435,Restaurant,4.6,785
MAGNUM DALLAS,Routine,10/24/2019,98,1820,MOCKINGBIRD,#34,75219,1820 W MOCKINGBIRD LN #34,10/1/2019,FY2020,32.8216964,-96.8541098,Restaurant,4.6,712
MAGUIRE'S RESTAURANT,Routine,9/11/2019,94,17552,DALLAS,,75287,17552 DALLAS PKWY,9/1/2019,FY2019,32.9901314,-96.8281911,Restaurant,4.5,416
MAI'S VIETNAMESE REST,Routine,7/10/2019,80,4812,BRYAN,#100,75204,4812 BRYAN ST #100,7/1/2019,FY2019,32.8032203,-96.7736205,Restaurant,4.4,244
MAIL BOX MEXICAN GROCERY,Routine,2/6/2019,88,8365,PARK,,75231,8365 PARK LN,2/1/2019,FY2019,32.8714515,-96.7608997,Restaurant,4.9,20
MAJESTIC THEATER,Routine,5/21/2019,99,1925,ELM,,75201,1925 ELM ST,5/1/2019,FY2019,32.7828019,-96.7950009,Restaurant,4.3,11
MAKI BOY,Routine,1/4/2019,90,2330,ROYAL,#600,75229,2330 ROYAL LN #600,1/1/2019,FY2019,32.8951718,-96.9009068,Restaurant,4.6,398
MALAI,Routine,8/13/2019,81,3699,MCKINNEY,#C319,75204,3699 MCKINNEY AVE #C319,8/1/2019,FY2019,32.8082909,-96.7973435,Restaurant,4.6,785
MALIBU BAR,Routine,5/8/2019,94,4939,COLUMBIA,,75214,4939 COLUMBIA AVE,5/1/2019,FY2019,32.796498,-96.7624929,Restaurant,3.8,227
MALONE'S COST PLUS GROCERY,Routine,5/17/2018,87,4800,COLUMBIA,,75226,4800 COLUMBIA AVE,5/1/2018,FY2018,32.7939546,-96.7633386,Restaurant,4,639
MAMA DONUTS II,Routine,1/3/2019,93,2131,LEDBETTER,#100,75216,2131 E LEDBETTER #100,1/1/2019,FY2019,32.6872072,-96.788479,Restaurant,3.2,565
MAMA MIA'S PIZZA,Routine,12/30/2019,87,2935,ELM,,75226,2935 ELM ST,12/1/2019,FY2020,32.7853512,-96.7811523,Restaurant,4.4,111
MAMA'S DAUGHTER'S DINER,Routine,8/19/2019,89,2014,IRVING,,75207,2014 IRVING BLVD,8/1/2019,FY2019,32.7952837,-96.8280888,Restaurant,4.4,1693
MAMA'S DAUGHTER'S DINER,Routine,7/12/2019,84,2610,ROYAL,,75229,2610 ROYAL LN,7/1/2019,FY2019,32.8950766,-96.8902708,Restaurant,4.3,946
MAMASAN,Routine,9/6/2018,80,2818,FITZHUGH,,75204,2818 FITZHUGH AVE,9/1/2018,FY2018,32.8154783,-96.7870921,Restaurant,4.5,106
MAMI COCO ANTOJITOS MEXICANOS,Routine,4/3/2019,80,4500,BRYAN,#B,75204,4500 BRYAN ST #B,4/1/2019,FY2019,32.8002739,-96.7772441,Restaurant,4.9,62
MANCHU WOK,Routine,10/30/2019,94,8008,CEDAR SPRINGS,C2186,75235,8008 CEDAR SPRINGS RD C2186,10/1/2019,FY2020,32.845756,-96.8496374,Restaurant,1.9,48
MANGIAMO ITALIAN RESTAURANT,Routine,10/3/2019,87,12829,PRESTON,#220,75230,12829 PRESTON RD #220,10/1/2019,FY2020,32.9246627,-96.8062586,Restaurant,4.5,432
MANNY'S UPTOWN TEX MEX,Routine,8/29/2019,83,3521,OAK GROVE,,75204,3521 OAK GROVE AVE,8/1/2019,FY2019,32.8055563,-96.7964043,Restaurant,4.3,783
MANNY'S UPTOWN TEX-MEX,Routine,8/26/2019,84,6465,MOCKINGBIRD,#200,75214,6465 E MOCKINGBIRD LN #200,8/1/2019,FY2019,32.8369141,-96.7503457,Restaurant,4.3,381
MANNY'S UPTOWN TEX-MEX,Routine,7/10/2019,92,7601,CAMPBELL,#725,75248,7601 CAMPBELL RD #725,7/1/2019,FY2019,32.9786915,-96.7698611,Restaurant,4.7,219
MAPLE AND MOTOR,Routine,10/29/2019,88,4810,MAPLE,,75219,4810 MAPLE AVE,10/1/2019,FY2020,32.8151944,-96.8270549,Restaurant,4.6,1868
MARACAS COCINA MEXICANA,Routine,12/26/2019,91,2914,MAIN,,75226,2914 MAIN ST,12/1/2019,FY2020,32.7841073,-96.7813982,Restaurant,4.4,547
MARAVATIO RESTAURANT,Routine,1/9/2020,90,4619,RL THORNTON,205,75223,4619 E RL THORNTON FRWY 205,1/1/2020,FY2020,32.7909436,-96.7619959,Restaurant,4.2,29
MARBELLA'S TAQUERIA,Routine,9/26/2019,80,2011,BECKLEY,,75224,2011 S BECKLEY AVE,9/1/2019,FY2019,32.7228288,-96.8231042,Restaurant,4.1,66
MARGARITA HUT,Routine,12/13/2018,90,19059,MARSH,#100,75287,19059 MARSH LN #100,12/1/2018,FY2019,33.011349,-96.857787,Restaurant,5,25
MARGARITA'S RESTAURANT,Routine,11/21/2019,84,423,JEFFERSON,,75208,423 W JEFFERSON BLVD,11/1/2019,FY2020,32.7434338,-96.8293096,Restaurant,4.4,1382
MARIA'S ICE CREAM & FRUTERIA,Routine,11/8/2018,90,6870,SHADY BROOK,,75231,6870 SHADY BROOK LN,11/1/2018,FY2019,32.8707418,-96.7624367,Restaurant,4.5,17
MARIANO'S MEXICAN CUISINE,Routine,1/8/2020,86,6300,SKILLMAN,,75231,6300 SKILLMAN ST,1/1/2020,FY2020,32.863771,-96.74598,Restaurant,4.5,1635
MARIE GABRIELLES,Routine,8/26/2019,82,2728,HARWOOD,,75201,2728 N HARWOOD ST,8/1/2019,FY2019,32.7939465,-96.8075315,Restaurant,4.1,108
MARIE'S AFRICAN AND EUROPEAN CUISINE,Routine,7/12/2017,88,9750,WALNUT,#124,75243,9750 WALNUT ST #124,7/1/2017,FY2017,32.9228378,-96.7204773,Restaurant,4,23
MARIE'S KITCHEN,Routine,11/7/2019,90,11910,GREENVILLE,#103,75243,11910 GREENVILLE AVE #103,11/1/2019,FY2020,32.9113022,-96.7454263,Restaurant,4.9,7
MARIO'S MEXICAN & SALVADORIAN,Routine,11/13/2019,90,5404,LEMMON,,75209,5404 LEMMON AVE,11/1/2019,FY2020,32.8273929,-96.8228247,Restaurant,4.3,988
MARISCOS ACAPULCO,Routine,9/11/2019,90,3301,SINGLETON,,75212,3301 SINGLETON BLVD,9/1/2019,FY2019,32.7790448,-96.8741799,Restaurant,4,292
MARISCOS LA MAREA,Routine,12/3/2019,96,2576,GUS THOMASSON,,75228,2576 GUS THOMASSON RD,12/1/2019,FY2020,32.8337918,-96.6714845,Restaurant,3.9,640
MARISCOS LA MAREA,Routine,11/20/2019,84,9404,OVELLA,,75220,9404 OVELLA AVE,11/1/2019,FY2020,32.8559977,-96.8679494,Restaurant,3.9,638
MARISCOS LA PERLA,Routine,9/26/2019,96,9334,RL THORNTON,R,75228,9334 E RL THORNTON FRWY R,9/1/2019,FY2019,32.7959831,-96.6853653,Restaurant,5,1
MARISCOS LA REYNA,Routine,9/20/2019,85,517,JEFFERSON,,75208,517 W JEFFERSON BLVD,9/1/2019,FY2019,32.7434033,-96.8310383,Restaurant,4.2,191
MARISCOS LA REYNA,Routine,8/19/2019,80,2406,FITZHUGH,,75204,2406 N FITZHUGH AVE,8/1/2019,FY2019,32.8115133,-96.7822064,Restaurant,4.1,214
MARISCOS LA RIVIERA NAYARIT,Routine,10/15/2019,84,10601,NEW CHURCH,,75238,10601 NEW CHURCH RD,10/1/2019,FY2020,32.8855059,-96.7017857,Restaurant,4,299
MARISCOS SANCHEZ RESTAURANT & CLUB,Routine,7/2/2019,93,508,GILPIN,,75211,508 N GILPIN AVE,7/1/2019,FY2019,32.7489794,-96.8802587,Restaurant,3.8,19
MARISCOS Y REPOSTERIA GUADALAJARA,Routine,12/9/2019,89,11200,HARRY HINES,#S6,75229,11200 HARRY HINES BLVD #S6,12/1/2019,FY2020,32.8893179,-96.887467,Restaurant,3.6,16
MARKET DINER,Routine,9/11/2019,94,4434,HARRY HINES,,75219,4434 HARRY HINES BLVD,9/1/2019,FY2019,32.8059654,-96.8281085,Restaurant,4.4,1666
MARKET PLACE,Routine,10/7/2019,98,7659,MCCALLUM,#101,75252,7659 MCCALLUM BLVD #101,10/1/2019,FY2020,32.9882569,-96.775639,Restaurant,3.8,660
MARLOW'S,Routine,8/24/2018,92,16201,SEAGOVILLE,,75253,16201 SEAGOVILLE RD,8/1/2018,FY2018,32.6775932,-96.5785183,Restaurant,4.7,3
MARRIOTT BANQUET BAKERY,Routine,6/27/2019,99,650,PEARL,,75201,650 N PEARL EXPW,6/1/2019,FY2019,32.7868691,-96.7957448,Restaurant,4,26
MARRIOTT COURTYARD,Routine,11/14/2019,88,10325,CENTRAL,,75231,10325 N CENTRAL EXPW,11/1/2019,FY2020,32.8867311,-96.7712132,Restaurant,4.8,6
MARSH VALARO MART,Routine,12/16/2016,87,19059,MARSH,,75252,19059 MARSH LN,12/1/2016,FY2017,33.011349,-96.857787,Restaurant,5,25
MART SMART,Routine,1/8/2020,100,2347,OATES,,75228,2347 OATES DR,1/1/2020,FY2020,32.8218373,-96.6752978,Restaurant,4,20
MARU GROCERY,Complaint,10/23/2019,100,8353,PARK,,75231,8353 PARK LN,10/1/2019,FY2020,32.8713432,-96.7608794,Restaurant,4.9,20
MATTITO'S TEX MEX,Routine,12/11/2019,87,7778,FOREST,,75230,7778 FOREST LN,12/1/2019,FY2020,32.9089089,-96.7723011,Restaurant,4.2,998
MATTITOS TEX MEX,Routine,8/26/2019,80,3102,OAK LAWN,#144,75219,3102 OAK LAWN AVE #144,8/1/2019,FY2019,32.8086974,-96.8076466,Restaurant,4.4,233
MATTS RANCHO,Routine,8/22/2019,94,1904,SKILLMAN,,75206,1904 SKILLMAN ST,8/1/2019,FY2019,32.81292,-96.7614185,Restaurant,4.4,732
MAYAS MODERN MEDITERRANEAN,Routine,12/27/2019,88,9540,GARLAND,#362,75218,9540 GARLAND RD #362,12/1/2019,FY2020,32.8340022,-96.701326,Restaurant,4.6,590
MCALISTER'S DELI,Routine,3/4/2019,84,4235,NORTHWEST,#800,75220,4235 W NORTHWEST HWY #800,3/1/2019,FY2019,32.8644947,-96.8381491,Restaurant,4.3,367
MCDONALDS,Routine,12/4/2019,99,700,PEARL,FL5,75201,700 N PEARL EXPW FL5,12/1/2019,FY2020,32.7871929,-96.7953451,Restaurant,4.1,40
MCDONALDS,Routine,8/5/2019,90,17606,MIDWAY,,75252,17606 MIDWAY RD,8/1/2019,FY2019,32.9879921,-96.8416744,Restaurant,3.9,592
ME & MOM'S DINER,Routine,12/12/2019,80,5057,SINGLETON,,75212,5057 SINGLETON BLVD,12/1/2019,FY2020,32.7788557,-96.9060457,Restaurant,4.3,130
ME LATTE CAFE,Routine,9/5/2019,93,700,PEARL,#A110,75201,700 N PEARL ST #A110,9/1/2019,FY2019,32.7871929,-96.7953451,Restaurant,4.1,40
MEADOW PARK CAFE & GRILL,Routine,7/24/2019,95,10440,CENTRAL,#200,75231,10440 N CENTRAL EXPW #200,7/1/2019,FY2019,32.888978,-96.7683811,Restaurant,4.6,8
MEAT POINT,Routine,9/18/2019,88,7114,CAMPBELL,#102,75248,7114 CAMPBELL RD #102,9/1/2019,FY2019,32.9783572,-96.7844833,Restaurant,4.7,379
MEDIEVAL TIME (KITCHEN),Routine,10/15/2019,99,2021,STEMMONS,,75207,2021 N STEMMONS FRWY,10/1/2019,FY2020,32.7998666,-96.8232933,Restaurant,4.7,7539
MELTED,Routine,2/20/2019,85,1715,LAMAR,,75215,1715 S LAMAR ST,2/1/2019,FY2019,32.7656715,-96.7932188,Restaurant,4.4,293
MELTER'S,Routine,7/25/2019,80,901,MAIN,#C106,75202,901 MAIN ST #C106,7/1/2019,FY2019,32.7801861,-96.8034924,Restaurant,4.5,104
MENGALE SHOP,Routine,10/26/2018,98,9750,WALNUT,#152,75243,9750 WALNUT ST #152,10/1/2018,FY2019,32.9228378,-96.7204773,Restaurant,4,23
MENQALE HALAL SHOP,Routine,9/12/2019,88,9750,WALNUT,#170,75243,9750 WALNUT ST #170,9/1/2019,FY2019,32.9228378,-96.7204773,Restaurant,4,23
MERCADO ARTESANAL,Routine,1/20/2019,95,371,JEFFERSON,#120,75208,371 W JEFFERSON BLVD #120,1/1/2019,FY2019,32.7434592,-96.8276953,Restaurant,4.4,1143
MERCAT RESTAURANT,Routine,12/17/2019,89,2501,HARWOOD,#225,75201,2501 N HARWOOD ST #225,12/1/2019,FY2020,32.7922273,-96.8057825,Restaurant,4.5,449
MESERO,Routine,12/20/2019,89,5505,BELTLINE,,75254,5505 BELTLINE RD,12/1/2019,FY2020,32.9544537,-96.811027,Restaurant,4.4,795
MESERO MEXICAN MENU,Routine,7/17/2019,92,5330,LOVERS,#112B,75209,5330 W LOVERS LN #112B,7/1/2019,FY2019,32.850648,-96.820852,Restaurant,4.4,287
MESERO MIGUEL,Routine,1/22/2018,80,2822,HENDERSON,,75206,2822 N HENDERSON AVE,1/1/2018,FY2018,32.8200812,-96.7842294,Restaurant,4.5,330
MESERO RESTAURANTS,Routine,12/11/2019,92,2375,VICTORY PARK,#180,75201,2375 VICTORY PARK LN #180,12/1/2019,FY2020,32.7870393,-96.8093566,Restaurant,4.5,303
MESO MAYA,Routine,9/17/2019,90,4123,ABRAMS,,75214,4123 ABRAMS RD,9/1/2019,FY2019,32.8359626,-96.7538075,Restaurant,4.5,673
MESON MAYA,Routine,1/9/2020,81,5519,EAST GRAND,,75223,5519 EAST GRAND AVE,1/1/2020,FY2020,32.7936652,-96.7477911,Restaurant,3.7,105
METRO DINER,Routine,12/6/2019,89,2316,DAVIS,,75208,2316 W DAVIS ST,12/1/2019,FY2020,32.7491513,-96.8559982,Restaurant,4.3,983
MEXICO LINDO,Routine,12/26/2019,83,7515,EAST GRAND,,75214,7515 EAST GRAND AVE,12/1/2019,FY2020,32.8101799,-96.7307928,Restaurant,4,629
MI CAMINO RESTAURANTE,Routine,5/9/2019,74,3830,NORTHWEST,#300,75220,3830 W NORTHWEST HWY #300,5/1/2019,FY2019,32.8617289,-96.8520851,Restaurant,4.5,1209
MI COCINA,Routine,12/30/2019,91,3699,MCKINNEY,#200,75204,3699 MCKINNEY AVE #200,12/1/2019,FY2020,32.8082909,-96.7973435,Restaurant,4.6,785
MI COCINA,Routine,7/18/2019,96,18352,DALLAS,#100,75287,18352 DALLAS PKWY #100,7/1/2019,FY2019,32.9994863,-96.8282889,Restaurant,4.5,325
MI COCINA HERNANDEZ,Routine,9/5/2019,80,3010,VILBIG,,75212,3010 VILBIG RD,9/1/2019,FY2019,32.7792672,-96.8479878,Restaurant,4.8,20
MI HONDURAS,Routine,9/18/2019,86,10818,DENNIS,#101,75229,10818 DENNIS RD #101,9/1/2019,FY2019,32.8958543,-96.8809729,Restaurant,3.9,57
MI LUPITA,Routine,8/22/2019,85,3333,DAVIS,,75211,3333 W DAVIS ST,8/1/2019,FY2019,32.7499282,-96.8754378,Restaurant,4.2,92
MI PUEBLITO TAQUERIA Y PA,Routine,8/24/2019,85,2222,GUS THOMASSON,,75228,2222 GUS THOMASSON RD,8/1/2019,FY2019,32.8345199,-96.6770772,Restaurant,4.4,96
MI SAZON MEXICAN RESTAURANT,Routine,3/4/2019,92,3505,POLK,,75224,3505 S POLK ST,3/1/2019,FY2019,32.7006646,-96.8406484,Restaurant,4.1,395
MI TORITO BOTANAS & SANDWICHES,Routine,2/15/2019,89,1220,RIVER BEND,#112,75247,1220 RIVER BEND DR STE #112,2/1/2019,FY2019,32.8162731,-96.863496,Restaurant,4.5,79
MIA'S MEXICAN RESTAURANT,Routine,7/24/2019,87,4909,COCKRELL HILL,#140,75236,4909 S COCKRELL HILL RD #140,7/1/2019,FY2019,32.6852748,-96.8919472,Restaurant,4.4,178
MIA'S RESTAURANT,Routine,7/2/2019,89,4322,LEMMON,,75219,4322 LEMMON AVE,7/1/2019,FY2019,32.8176182,-96.8117538,Restaurant,4.5,1201
MIAKO TERIYAKI,Routine,11/27/2019,93,2626,WESTMORELAND,#600,75211,2626 S WESTMORELAND RD #600,11/1/2019,FY2020,32.7196441,-96.8737439,Restaurant,4.7,264
MICAMAIZ,Routine,4/28/2017,83,10325,LAKE JUNE,#568,75217,10325 LAKE JUNE RD #568,4/1/2017,FY2017,32.7358302,-96.6460235,Restaurant,3.3,476
MICKLE CHICKEN,Routine,10/30/2019,100,3203,CAMP WISDOM,,75237,3203 W CAMP WISDOM RD,10/1/2019,FY2020,32.6629468,-96.8728967,Restaurant,4.7,54
MIDICI WEST VILLAGE,Routine,12/6/2018,89,3699,MCKINNEY,#106B,75204,3699 MCKINNEY #106B,12/1/2018,FY2019,32.8082909,-96.7973435,Restaurant,4.6,785
MIKE'S CHICKEN,Routine,1/6/2020,91,4234,MAPLE,,75219,4234 MAPLE AVE,1/1/2020,FY2020,32.8085206,-96.8186202,Restaurant,4.6,1053
MILE HIGH SUBS AND GIOLITTIS PIZZA KITCHEN,Routine,12/23/2019,91,1499,REGAL,#314,75247,1499 REGAL ROW #314,12/1/2019,FY2020,32.8348843,-96.8782809,Restaurant,4.7,87
MILK AND CREAM,Routine,10/7/2019,90,5420,ROSS,#160,75206,5420 ROSS AVE #160,10/1/2019,FY2020,32.810594,-96.7707093,Restaurant,4.2,605
MILLE LIRE,Routine,9/16/2019,81,3102,OAKLAWN,#116,75219,3102 OAKLAWN AVE #116,9/1/2019,FY2019,32.8086974,-96.8076466,Restaurant,4.4,233
MILO BUTTERFINGERS,Routine,1/10/2020,85,5645,SMU,,75206,5645 SMU BLVD,1/1/2020,FY2020,32.8423165,-96.7707359,Restaurant,4.2,288
MIMI'S STAR CAFE,Routine,8/5/2019,95,19177,PRESTON,#180,75252,19177 PRESTON RD #180,8/1/2019,FY2019,33.0090866,-96.7961691,Restaurant,4.6,88
MINNIE'S PLACE,Routine,1/9/2019,94,4721,MALCOLM X,,75215,4721 S MALCOLM X BLVD,1/1/2019,FY2019,32.755413,-96.75258,Restaurant,3.9,14
MIQUEL'S CANTINA & RESTAU,Routine,9/25/2019,89,214,AKARD,,75201,214 N AKARD ST,9/1/2019,FY2019,32.7819705,-96.7997173,Restaurant,3.6,1923
MIS CAZUELAS RESTAURANT,Routine,12/17/2019,82,4202,MAIN,,75226,4202 MAIN ST,12/1/2019,FY2020,32.7891955,-96.7696219,Restaurant,3.8,303
MIS CAZUELAS RESTAURANT,Routine,8/5/2019,80,4933,COLUMBIA,,75214,4933 COLUMBIA AVE,8/1/2019,FY2019,32.7961622,-96.7627512,Restaurant,3.8,227
MIXT,Routine,8/16/2019,88,2355,OLIVE,#140,75201,2355 OLIVE ST #140,8/1/2019,FY2019,32.7913161,-96.8044292,Restaurant,4.5,386
MIZU ASIAN FUSION SUSHI & GRILL,Routine,7/2/2018,85,18204,PRESTON,#E1,75252,18204 PRESTON RD #E1,7/1/2018,FY2018,32.9985265,-96.7947044,Restaurant,4.3,169
MO MO'S DINING,Routine,12/19/2019,86,8989,FOREST,#130,75243,8989 FOREST LN #130,12/1/2019,FY2020,32.9096369,-96.7494829,Restaurant,4.5,256
MOD MARKET,Routine,8/12/2019,91,7949,WALNUT HILL,#110,75230,7949 WALNUT HILL LN #110,8/1/2019,FY2019,32.8813252,-96.7723675,Restaurant,4.2,270
MOJO DONUTS,Follow-up,11/27/2018,80,6522,LEMMON,,75209,6522 LEMMON AVE,11/1/2018,FY2019,32.8372335,-96.8318627,Restaurant,3.3,775
MOLA MOLA,Routine,8/6/2018,88,5560,LOVERS,#249,75209,5560 W LOVERS LN #249,8/1/2018,FY2018,32.8501927,-96.8187399,Restaurant,4.3,40
MOMO'S,Routine,7/11/2019,90,2800,ROUTH,#165,75201,2800 ROUTH ST #165,7/1/2019,FY2019,32.7990123,-96.8034173,Restaurant,4.2,190
"MONKEY KING NOODLE, CO",Routine,6/27/2019,86,2933,MAIN,,75226,2933 MAIN ST,6/1/2019,FY2019,32.7847672,-96.7809634,Restaurant,4.4,111
MONTERREY RESTAURANT & BBQ,Routine,12/26/2019,85,10920,GARLAND,,75218,10920 GARLAND RD,12/1/2019,FY2020,32.8456117,-96.6868275,Restaurant,4,370
MONTLAKE CUT,Routine,12/11/2019,94,8220,WESTCHESTER,#B,75225,8220 WESTCHESTER DR #B,12/1/2019,FY2020,32.8631998,-96.80634,Restaurant,4.6,177
MOON WOK,Routine,1/7/2020,89,8670,SKILLMAN,,75243,8670 SKILLMAN ST,1/1/2020,FY2020,32.8954911,-96.7212879,Restaurant,3.9,425
MORELIA MEXICAN RESTAURANT,Routine,5/10/2019,80,1034,BUCKNER,,75217,1034 S BUCKNER BLVD,5/1/2019,FY2019,32.730223,-96.6822229,Restaurant,3.5,263
MORELIA MEXICAN RESTAURNT,Routine,9/6/2019,80,2707,JEFFERSON,,75211,2707 W JEFFERSON BLVD,9/1/2019,FY2019,32.7479599,-96.8629309,Restaurant,3.9,469
MORTON'S OF CHICAGO STEAKHOUSE,Routine,12/23/2019,95,2222,MCKINNEY,#200,75201,2222 MCKINNEY AVE STE #200,12/1/2019,FY2020,32.7931158,-96.8021956,Restaurant,3.9,228
MOTHERS TRUCKERS,Routine,1/26/2019,100,2110,NORTHWEST,#A,75220,2110 W NORTHWEST HWY #A,1/1/2019,FY2019,32.8657777,-96.9048567,Restaurant,4.7,469
MOTOPIA,Routine,4/29/2019,96,1710,YOUNG,#120,75201,1710 YOUNG ST #120,4/1/2019,FY2019,32.7779255,-96.7957622,Restaurant,4.4,9
MOTOR STREET CHEVRON,Routine,3/15/2019,97,2606,STEMMONS,,75207,2606 N STEMMONS FRWY,3/1/2019,FY2019,32.8074246,-96.8402701,Restaurant,4.1,114
MOZZARELLA COMPANY,Routine,1/23/2019,100,2944,ELM,,75226,2944 ELM ST,1/1/2019,FY2019,32.7850124,-96.7809001,Restaurant,4.4,111
MR TACO,Routine,8/8/2019,93,1314,BUCKNER,316,75217,1314 S BUCKNER BLVD STE 316,8/1/2019,FY2019,32.7350896,-96.6815796,Restaurant,4,89
MR. K FOOD MART,Routine,11/8/2019,97,7859,MCCALLUM,#101,75252,7859 MCCALLUM BLVD STE #101,11/1/2019,FY2020,32.9882693,-96.7694961,Restaurant,4.3,138
MR. MESERO,Routine,9/19/2019,87,4444,MCKINNEY,,75205,4444 MCKINNEY AVE,9/1/2019,FY2019,32.8208292,-96.7882852,Restaurant,4.2,990
MRS. FIELDS COOKIES,Routine,2/13/2019,98,8687,CENTRAL,#746,75225,8687 N CENTRAL EXPW #746,2/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
