Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
CHEDDAR'S,Routine,9/17/2019,91,39640,LBJ,,75237,39640 LBJ FRWY,9/1/2019,FY2019,32.644901,-96.858445,Restaurant,3.7,2221
CHEESE & CHUTNEY,Routine,2/5/2019,89,1318,DAVIS,,75208,1318 W DAVIS ST,2/1/2019,FY2019,32.7492326,-96.8437495,Bar,4.7,104
CHEESESTEAK HOUSE,Routine,10/10/2018,92,2015,DAVIS,,75208,2015 W DAVIS ST,10/1/2018,FY2019,32.749946,-96.8515522,Restaurant,4.6,934
CHEF CED'S FOODIE SHACK,Routine,3/28/2019,84,8300,LA PRADA,#176,75228,8300 LA PRADA DR #176,3/1/2019,FY2019,32.8076871,-96.6674532,Restaurant,4.5,17
CHEF WANG,Routine,12/11/2019,93,1201,MAIN,,75202,1201 MAIN ST,12/1/2019,FY2020,32.7804991,-96.8018622,Restaurant,4.4,139
CHELLES MACARONS,Routine,4/15/2019,100,920,HARWOOD,#305,75201,920 S HARWOOD ST #305,4/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
CHELSEA CORNER,Routine,9/25/2019,96,4830,MCKINNEY,,75205,4830 MCKINNEY AVE,9/1/2019,FY2019,32.8266351,-96.7851702,Bar,4.3,355
CHEMITAS,Routine,4/22/2019,96,835,JEFFERSON,,75208,835 W JEFFERSON BLVD,4/1/2019,FY2019,32.743403,-96.8373398,Restaurant,4.3,91
CHESTERFIELDS,Routine,1/16/2019,93,2555,INWOOD,#143,75235,2555 INWOOD RD #143,1/1/2019,FY2019,32.8223726,-96.8360285,Restaurant,4.5,54
CHEVRON FOOD MART,Routine,5/8/2019,96,14225,COIT,,75254,14225 COIT RD,5/1/2019,FY2019,32.9432211,-96.7698308,Restaurant,4.3,615
CHEVRON FOOD MART,Routine,2/14/2019,99,3306,GRAND,,75210,3306 GRAND AVE,2/1/2019,FY2019,32.7769138,-96.7654716,Cafe,3.5,1320
CHEVRON FUEL TOWN,Routine,8/21/2019,94,8000,GREAT TRINTIY FOREST,,75217,8000 GREAT TRINTIY FOREST PKWY,8/1/2019,FY2019,32.7119403,-96.6847442,Restaurant,,
CHIC BAKERY,Routine,2/11/2019,94,238,SUNSET,,75208,238 SUNSET AVE,2/1/2019,FY2019,32.7439613,-96.8262911,Restaurant,4.6,77
CHICAGO'S CHICKEN COOP,Routine,6/24/2019,90,3636,FRANKFORD,#320,75287,3636 FRANKFORD RD #320,6/1/2019,FY2019,32.995834,-96.8539976,Restaurant,5,6
CHICAGO'S TASTE AND MORE,Routine,5/31/2018,93,7508,AMBASSADOR,,75247,7508 AMBASSADOR ROW,5/1/2018,FY2018,32.8167445,-96.8740576,Restaurant,4.6,23
CHICK-FIL-A,Routine,12/6/2019,92,1201,ELM,#LL06,75202,1201 ELM ST #LL06,12/1/2019,FY2020,32.7811576,-96.8019938,Restaurant,3.5,46
CHICK-FIL-A,Routine,12/12/2019,92,14897,PRESTON,,75254,14897 PRESTON RD,12/1/2019,FY2020,32.9510695,-96.8039953,Restaurant,4.3,996
CHICK-FIL-A,Routine,12/30/2019,90,2429,WHEATLAND,,75237,2429 W WHEATLAND RD,12/1/2019,FY2020,32.6481138,-96.8582601,Restaurant,3.4,421
CHICK-FIL-A,Routine,12/16/2019,97,3820,NORTHWEST,,75220,3820 W NORTHWEST HWY,12/1/2019,FY2020,32.8613151,-96.8521441,Restaurant,4.5,1209
CHICK-FIL-A,Routine,9/4/2019,94,3040,MOCKINGBIRD,,75235,3040 W MOCKINGBIRD LN,9/1/2019,FY2019,32.8320116,-96.839099,Restaurant,4,1182
CHICK-FIL-A,Routine,8/16/2019,100,15235,MONTFORT,,75248,15235 MONTFORT RD,8/1/2019,FY2019,32.956971,-96.8190852,Restaurant,4.6,808
CHICK-FIL-A,Routine,8/28/2019,85,1535,COCKRELL HILL,,75211,1535 N COCKRELL HILL RD,8/1/2019,FY2019,32.7639892,-96.8959735,Restaurant,4.4,1871
CHICK-FIL-A,Routine,8/27/2019,90,6176,RETAIL,#100,75231,6176 RETAIL RD STE #100,8/1/2019,FY2019,32.8609904,-96.7548777,Restaurant,4.5,740
CHICK-FIL-A,Routine,8/26/2019,85,7718,CENTRAL,,75206,7718 N CENTRAL EXPW,8/1/2019,FY2019,32.8581612,-96.7694953,Restaurant,4.5,1547
CHICK-FIL-A,Routine,8/16/2019,96,9111,GARLAND,,75218,9111 GARLAND RD,8/1/2019,FY2019,32.829189,-96.708472,Restaurant,4.4,1013
CHICK-FIL-A,Routine,7/24/2019,92,12120,INWOOD,,75244,12120 INWOOD RD,7/1/2019,FY2019,32.913569,-96.8179647,Restaurant,4.4,675
CHICK-FIL-A,Routine,7/24/2019,100,12795,MIDWAY,,75244,12795 MIDWAY RD,7/1/2019,FY2019,32.9229541,-96.8386802,Restaurant,4.6,1069
CHICK-FIL-A,Routine,7/9/2019,91,9386,LBJ,,75243,9386 LBJ FRWY,7/1/2019,FY2019,32.9111695,-96.7369261,Restaurant,4.4,1839
CHICK-FIL-A,Routine,9/25/2017,91,1521,COCKRELL HILL,,75211,1521 N COCKRELL HILL RD,9/1/2017,FY2017,32.7627301,-96.89727,Cafe,2.3,58
CHICK-FIL-A AT NORTHPARK,Routine,8/7/2019,97,8687,CENTRAL,#2386,75225,8687 N CENTRAL EXPW #2386,8/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
CHICK-FIL-A ST FRANKFORD FSU,Routine,12/12/2019,99,4523,FRANKFORD,,75287,4523 FRANKFORD RD,12/1/2019,FY2020,32.9980051,-96.8315408,Restaurant,4.5,1090
CHICKEN & RICE,Routine,4/15/2019,93,2902,BUCKNER,,75227,2902 S BUCKNER BLVD,4/1/2019,FY2019,32.7612011,-96.6816472,Restaurant,4.4,449
CHICKEN EXPRESS,Routine,1/9/2020,88,10930,CENTRAL,,75231,10930 N CENTRAL EXPW,1/1/2020,FY2020,32.8979715,-96.7682623,Restaurant,4.1,662
CHICKEN EXPRESS,Routine,1/2/2020,93,18221,MIDWAY,,75252,18221 MIDWAY RD,1/1/2020,FY2020,32.9982939,-96.8443133,Restaurant,4.1,475
CHICKEN EXPRESS,Routine,10/2/2019,82,6124,LEMMON,,75209,6124 LEMMON AVE,10/1/2019,FY2020,32.8336628,-96.8289692,Restaurant,3.7,585
CHICKEN HOUSE PLUS,Routine,10/18/2019,89,909,FITZHUGH,,75246,909 N FITZHUGH AVE,10/1/2019,FY2020,32.8001575,-96.7696541,Restaurant,4.4,38
CHICKEN N RICE,Routine,12/30/2019,97,2415,ILLINOIS,,75233,2415 W ILLINOIS AVE,12/1/2019,FY2020,32.7206298,-96.8577784,Restaurant,4.2,457
CHICKEN N THINGS,Routine,1/9/2020,92,2011,LAMAR,,75215,2011 S LAMAR ST,1/1/2020,FY2020,32.7650925,-96.7901245,Restaurant,4.4,327
CHICKEN SCRATCH,Routine,12/11/2019,86,2303,PITTMAN,A,75208,2303 PITTMAN ST STE A,12/1/2019,FY2020,32.7727821,-96.8315408,Restaurant,4.2,638
CHIEF PAPA BEARS FRIED CHICKEN,Routine,8/12/2019,80,6181,BONNIE VIEW,#180,75247,6181 BONNIE VIEW RD #180,8/1/2019,FY2019,32.6711544,-96.7627616,Restaurant,4.3,80
CHILANGOLANDIA,Routine,12/4/2019,100,1219,CENTERVILLE,,75228,1219 CENTERVILLE RD,12/1/2019,FY2020,32.8436553,-96.6887597,Restaurant,4.6,105
CHILI'S,Routine,10/30/2019,95,8008,CEDAR SPRINGS,C2396,75235,8008 CEDAR SPRINGS RD C2396,10/1/2019,FY2020,32.8461301,-96.8511478,Bar,3.7,483
CHILI'S GRILL & BAR,Routine,12/19/2019,85,2503,WHEATLAND,,75237,2503 W WHEATLAND RD,12/1/2019,FY2020,32.6481014,-96.8593926,Bar,3.5,1320
CHILI'S GRILL & BAR,Routine,11/26/2019,86,1610,COCKRELL HILL,,75211,1610 N COCKRELL HILL RD,11/1/2019,FY2020,32.7654399,-96.8949968,Bar,4,1653
CHILI'S GRILL & BAR,Routine,10/23/2019,81,246,CASA LINDA PLAZA,,75218,246 CASA LINDA PLAZA,10/1/2019,FY2020,32.832447,-96.7003272,Bar,4.1,980
CHILI'S GRILL & BAR,Routine,9/5/2019,83,2222,NORTHWEST,,75220,2222 W NORTHWEST HWY,9/1/2019,FY2019,32.8622926,-96.8951757,Bar,4,1054
CHILOSO MEXICAN BISTRO,Routine,1/11/2020,100,1152,BUCKNER,#128,75218,1152 N BUCKNER BLVD #128,1/1/2020,FY2020,32.8343589,-96.7020364,Restaurant,4.5,551
CHINA DRAGON,Routine,8/17/2018,96,650,PEARL,#FC4,75201,650 N PEARL EXPW #FC4,8/1/2018,FY2018,32.7868691,-96.7957448,Restaurant,4,26
CHINA KING SUPER BUFFET II,Routine,7/30/2019,90,3907,CAMP WISDOM,,75237,3907 W CAMP WISDOM RD,7/1/2019,FY2019,32.6624003,-96.882979,Restaurant,4,1186
CHINA KITCHEN,Routine,11/4/2019,86,6878,SHADY BROOK,,75231,6878 SHADY BROOK LN,11/1/2019,FY2020,32.8708997,-96.7623933,Restaurant,4.5,17
CHINA VILLAGE,Routine,6/20/2018,81,655,ILLINOIS,#703,75224,655 W ILLINOIS AVE #703,6/1/2018,FY2018,32.7222271,-96.8316916,Restaurant,4.2,746
CHINA WOK,Routine,7/8/2019,83,4849,SUNNYVALE,,75216,4849 SUNNYVALE ST,7/1/2019,FY2019,32.6953346,-96.7733656,Restaurant,3.8,257
CHINESE KITCHEN,Routine,6/10/2019,94,3939,POLK,#203,75224,3939 S POLK ST #203,6/1/2019,FY2019,32.6968694,-96.8405856,Restaurant,5,8
CHINO CHINATOWN,Routine,8/29/2019,85,3011,GULDEN,#110,75212,3011 GULDEN LN #110,8/1/2019,FY2019,32.7793722,-96.8289924,Bar,4.2,455
CHIPOTLE MEXCIAN GRILL,Routine,8/29/2019,98,39779,LBJ,,75237,39779 LBJ FRWY,8/1/2019,FY2019,32.6503885,-96.8656748,Restaurant,4.4,505
CHIPOTLE MEXICAN GRILL,Routine,11/4/2019,91,14715,COIT,#102,75254,14715 COIT RD #102,11/1/2019,FY2020,32.949622,-96.769372,Restaurant,4.1,366
CHIPOTLE MEXICAN GRILL,Routine,10/10/2019,98,2705,MCKINNEY,,75204,2705 MCKINNEY AVE,10/1/2019,FY2020,32.7981643,-96.8017131,Restaurant,4.3,686
CHIPOTLE MEXICAN GRILL,Routine,10/24/2019,94,8687,CENTRAL,#2396,75231,8687 N CENTRAL EXPW #2396,10/1/2019,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
CHIPOTLE MEXICAN GRILL,Routine,9/17/2019,97,12747,MIDWAY,#180,75244,12747 MIDWAY RD #180,9/1/2019,FY2019,32.9213951,-96.838743,Restaurant,4.1,400
CHIPOTLE MEXICAN GRILL,Routine,9/4/2019,100,2427,MOCKINGBIRD,#150,75235,2427 W MOCKINGBIRD LN #150,9/1/2019,FY2019,32.8271248,-96.8459491,Restaurant,3.7,293
CHIPOTLE MEXICAN GRILL,Routine,9/9/2019,98,8018,PARK,#105,75231,8018 PARK LN #105,9/1/2019,FY2019,32.8705513,-96.769036,Bar,4.1,600
CHIPOTLE MEXICAN GRILL,Routine,8/29/2019,99,2201,ABRAMS,,75214,2201 ABRAMS RD,8/1/2019,FY2019,32.8164139,-96.7531363,Restaurant,4.3,521
CHIPOTLE MEXICAN GRILL,Routine,8/12/2019,97,4330,LEMMON,,75219,4330 LEMMON AVE,8/1/2019,FY2019,32.8177817,-96.8120054,Restaurant,4.5,1201
CHIPOTLE MEXICAN GRILL,Routine,8/7/2019,99,4502,MCKINNEY,,75205,4502 MCKINNEY AVE,8/1/2019,FY2019,32.8210573,-96.7881172,Restaurant,4.3,332
CHIPOTLE MEXICAN GRILL,Routine,8/23/2019,95,7700,CENTRAL,,75206,7700 N CENTRAL EXPW,8/1/2019,FY2019,32.8574607,-96.7695852,Restaurant,4.3,721
CHIPOTLE MEXICAN GRILL,Routine,7/1/2019,93,11613,CENTRAL,#100,75243,11613 N CENTRAL EXPW #100,7/1/2019,FY2019,32.9078307,-96.7700118,Restaurant,4,970
CHIPOTLE MEXICAN GRILL,Routine,7/16/2019,93,11930,PRESTON,#108,75230,11930 PRESTON RD #108,7/1/2019,FY2019,32.9114309,-96.8029071,Restaurant,4,187
CHIPOTLE MEXICAN GRILL,Routine,7/24/2017,91,208,MARKET,#100,75202,208 N MARKET ST #100,7/1/2017,FY2017,32.7804796,-96.806174,Cafe,4.3,101
CHIPS RESTAURANT,Routine,12/6/2019,80,6115,LA VISTA,,75214,6115 LA VISTA,12/1/2019,FY2020,32.8129317,-96.7611513,Restaurant,4.4,732
CHRISTIES SPORTS BAR & DELI,Routine,11/12/2019,92,2811,MCKINNEY,#22,75204,2811 MCKINNEY AVE #22,11/1/2019,FY2020,32.7994872,-96.8011911,Bar,4.2,356
CHUBBY'S FAMILY RESTAURANT,Routine,12/19/2019,87,11331,NORTHWEST,,75238,11331 E NORTHWEST HWY,12/1/2019,FY2020,32.8646325,-96.6844214,Restaurant,4.4,1307
CHUBBY'S RESTAURANT & BAKERY,Routine,8/5/2019,86,7474,COCKRELL HILL,,75237,7474 S COCKRELL HILL RD,8/1/2019,FY2019,32.6577725,-96.8909689,Restaurant,4.3,938
CHUCHU GROCERY,Follow-up,8/14/2019,88,10560,WALNUT,500,75243,10560 WALNUT ST STE 500,8/1/2019,FY2019,32.9160057,-96.7015929,Restaurant,4.5,2422
CHUCK E CHEESE,Routine,2/7/2019,90,13364,MONTFORT,,75240,13364 MONTFORT DR,2/1/2019,FY2019,32.9310307,-96.810734,Restaurant,4.1,835
CHUCK E CHEESE,Routine,10/15/2018,90,7110,WESTMORELAND,,75237,7110 S WESTMORELAND RD,10/1/2018,FY2019,32.6607259,-96.8814705,Restaurant,4,681
CHUCK'S PIZZA,Routine,9/20/2017,95,7932,LOOP 12,#114A,75217,7932 S LOOP 12 #114A,9/1/2017,FY2017,32.7115689,-96.6855953,Restaurant,4.3,67
CHURCH'S CHICKEN,Routine,1/7/2020,91,9363,FOREST,,75243,9363 FOREST LN,1/1/2020,FY2020,32.9094846,-96.7364578,Restaurant,3.6,459
CHURCH'S CHICKEN,Routine,12/19/2019,91,14115,COIT,,75254,14115 COIT RD,12/1/2019,FY2020,32.9404997,-96.769517,Restaurant,3.5,346
CHURCH'S CHICKEN,Routine,9/17/2019,85,10201,C F HAWN,,75217,10201 C F HAWN FRWY,9/1/2019,FY2019,32.7006268,-96.6481528,Restaurant,3.8,211
CHURCH'S CHICKEN,Routine,9/5/2019,91,1035,MOCKINGBIRD,,75247,1035 W MOCKINGBIRD LN,9/1/2019,FY2019,32.8164871,-96.8727324,Restaurant,3.5,385
CHURCH'S CHICKEN,Routine,8/29/2019,90,606,HAMPTON,,75208,606 N HAMPTON RD,8/1/2019,FY2019,32.7498538,-96.8563961,Restaurant,3.9,356
CHURCH'S CHICKEN,Routine,10/31/2017,90,2019,SINGLETON,,75212,2019 SINGLETON BLVD,10/1/2017,FY2018,32.7789352,-96.8542599,Restaurant,3.9,209
CHUY'S,Routine,8/20/2019,86,4544,MCKINNEY,,75205,4544 MCKINNEY AVE,8/1/2019,FY2019,32.8224173,-96.787441,Restaurant,4.4,1929
CHUYITA'S MEXICAN RESTAURANT,Routine,7/17/2018,85,1213,SINGLETON,,75212,1213 SINGLETON BLVD,7/1/2018,FY2018,32.7786957,-96.8415358,Restaurant,4.4,5
CIBERJUGOS Y FRUTAS,Routine,10/7/2018,90,9625,WEBB CHAPEL,#100,75220,9625 WEBB CHAPEL RD #100,10/1/2018,FY2019,32.8643487,-96.8623653,Restaurant,3.5,104
CIBODIVINO CENTRO,Routine,11/14/2019,95,2001,BRYAN,#100,75201,2001 BRYAN ST #100,11/1/2019,FY2020,32.7853542,-96.7963319,Restaurant,4.6,7
CICI'S PIZZA,Routine,12/20/2019,80,655,ILLINOIS,#220,75224,655 W ILLINOIS AVE #220,12/1/2019,FY2020,32.7225533,-96.831792,Restaurant,4.2,746
CICI'S PIZZA,Complaint,6/27/2019,80,4800,COLUMBIA,300,75226,4800 COLUMBIA AVE 300,6/1/2019,FY2019,32.7942664,-96.7632493,Restaurant,4,639
CICI'S PIZZA,Routine,1/10/2019,92,3128,FOREST,#211,75234,3128 FOREST LN STE #211,1/1/2019,FY2019,32.9090051,-96.8716491,Restaurant,3.5,558
CICI'S PIZZA,Follow-up,12/20/2018,90,7879,SPRING VALLEY,139,75240,7879 SPRING VALLEY RD 139,12/1/2018,FY2019,32.9412632,-96.7698714,Restaurant,4,693
CICI'S PIZZA RESTAURANT,Routine,1/8/2020,96,4398,DALLAS FT WORTH,102,75208,4398 DALLAS FT WORTH TPKE 102,1/1/2020,FY2020,32.7629596,-96.8986857,Restaurant,3.9,699
CIGARZ PIZZA,Routine,1/10/2020,85,7238,GASTON,,75214,7238 GASTON AVE,1/1/2020,FY2020,32.8124523,-96.7321566,Bar,4.3,542
CINDI'S DELI & BAKERY,Routine,12/17/2019,89,3565,FOREST,,75234,3565 FOREST LN,12/1/2019,FY2020,32.9100316,-96.8594095,Restaurant,4.5,656
CINDI'S DELI & BAKERY,Routine,11/7/2019,82,11111,CENTRAL,#S,75243,11111 N CENTRAL EXPW #S,11/1/2019,FY2020,32.9005956,-96.7698548,Restaurant,4.5,1351
CINDI'S NY DELI & RESTAURANT,Routine,11/8/2019,88,306,HOUSTON,,75202,306 S HOUSTON ST,11/1/2019,FY2020,32.7771031,-96.8069711,Restaurant,4.5,941
CINEPOLIS LUXURY CINEMAS-BAR & CONCESSIONS,Routine,2/12/2019,96,2365,VICTORY,,75219,2365 VICTORY AVE,2/1/2019,FY2019,32.7852958,-96.8098801,Bar,4,607
CINNABON,Routine,2/12/2019,97,8687,CENTRAL,#2408,75057,8687 N CENTRAL EXPW #2408,2/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
CIRCLE GRILL,Routine,12/2/2019,84,3701,BUCKNER,,75228,3701 N BUCKNER BLVD,12/1/2019,FY2020,32.8004367,-96.6833182,Restaurant,4.3,706
CIRCLE K EXPRESS,Follow-up,5/10/2019,84,9616,AUDELIA,,75238,9616 AUDELIA RD,5/1/2019,FY2019,32.8772927,-96.7175833,Restaurant,4.7,90
CIRCO (KITCHEN),Routine,1/28/2019,88,2619,MCKINNEY,#120,75204,2619 MCKINNEY AVE #120,1/1/2019,FY2019,32.7969865,-96.8020285,Bar,4.4,587
CITA'S SALSA,Routine,12/23/2019,80,2234,GUS THOMASSON,,75228,2234 GUS THOMASSON RD,12/1/2019,FY2020,32.8343694,-96.6768927,Restaurant,5,4
CITI COOKIES,Routine,1/29/2019,98,2932,MAIN,#103,75226,2932 MAIN ST #103,1/1/2019,FY2019,32.784208,-96.780859,Restaurant,4.3,850
CITIZEN,Routine,2/14/2019,97,2923,FAIRMOUNT,,75201,2923 FAIRMOUNT ST,2/1/2019,FY2019,32.7983471,-96.8064867,Bar,4.3,617
CITY CAFE,Routine,6/26/2019,86,5757,LOVERS,#103,75209,5757 W LOVERS LN #103,6/1/2019,FY2019,32.8514773,-96.8138735,Cafe,4.5,107
CITY CAFE & BAKERY,Routine,12/19/2019,96,12101,GREENVILLE,#103,75243,12101 GREENVILLE AVE #103,12/1/2019,FY2020,32.9131512,-96.7461457,Restaurant,4.7,1096
CITY CLUB,Routine,12/9/2019,87,901,MAIN,69TH,75202,901 MAIN ST 69TH,12/1/2019,FY2020,32.780129,-96.803737,Restaurant,4.5,104
CITY COUNCIL RESTAURANT & BAR,Routine,8/29/2019,89,2901,THOMAS,,75204,2901 THOMAS AVE,8/1/2019,FY2019,32.7968187,-96.7971195,Bar,4.3,239
CITY SQUARE CAFE (HOSPITALITY TRAINING),Routine,12/2/2019,100,1610,MALCOLM X,#350,75201,1610 S MALCOLM X BLVD #350,12/1/2019,FY2020,32.7789863,-96.7782583,Restaurant,4.3,613
CITY TAVERN,Routine,3/20/2018,90,1402,MAIN,,75202,1402 MAIN ST,3/1/2018,FY2018,32.7801777,-96.8000421,Restaurant,4.4,251
CIVELLO'S RAVIOLISMO,Routine,8/20/2018,82,1318,PEAK,,75204,1318 N PEAK ST,8/1/2018,FY2018,32.7987564,-96.7789416,Restaurant,4.4,591
CIVIL POUR,Routine,10/16/2019,91,8061,WALNUT HILL,#924,75231,8061 WALNUT HILL LN #924,10/1/2019,FY2020,32.8820504,-96.7675928,Restaurant,4.3,499
CK BILLIARDS,Routine,3/25/2019,96,19049,MARSH,#109,75252,19049 MARSH LN #109,3/1/2019,FY2019,33.0107799,-96.857752,Restaurant,,
CLEAN JUICE,Routine,6/25/2019,100,1302,MAIN,,75202,1302 MAIN ST,6/1/2019,FY2019,32.7802399,-96.8006768,Bar,4.3,423
CLUB DADA,Routine,2/28/2019,97,2720,ELM,#101,75226,2720 ELM ST #101,2/1/2019,FY2019,32.7844257,-96.7838932,Bar,4.6,7
CLUB VINITY,Routine,1/8/2019,100,2810,ELM,,75226,2810 ELM ST,1/1/2019,FY2019,32.7845433,-96.7830718,Bar,4.6,628
CLUTCH BAR,Routine,9/26/2019,84,2520,CEDAR SPRINGS,,75201,2520 CEDAR SPRINGS RD,9/1/2019,FY2019,32.7987799,-96.8051779,Bar,3.9,880
COAL VINES,Routine,11/22/2019,95,5407,BELTLINE,,75240,5407 BELTLINE RD,11/1/2019,FY2020,32.9545077,-96.813172,Bar,4.3,274
COAL VINES,Routine,11/14/2019,95,665,LAMAR,#120,75202,665 S LAMAR ST #120,11/1/2019,FY2020,32.7753252,-96.8033649,Bar,3.7,83
COCINA DE MAMA',Routine,2/23/2018,81,2555,INWOOD,#131,75235,2555 INWOOD RD #131,2/1/2018,FY2018,32.8223726,-96.8360285,Restaurant,4.5,54
COCK & BULL BAR & RESTAURANT,Follow-up,10/23/2019,80,6330,GASTON,,75214,6330 GASTON AVE,10/1/2019,FY2020,32.8130279,-96.7534641,Restaurant,5,26
COCO ANDRE CHOCOLATIER,Routine,2/27/2019,93,508,SEVENTH,,75208,508 W SEVENTH ST,2/1/2019,FY2019,32.7487559,-96.8306845,Restaurant,4.9,133
COCO DONUT,Routine,11/6/2018,92,10909,WEBB CHAPEL,#210,75229,10909 WEBB CHAPEL RD #210,11/1/2018,FY2019,32.8972984,-96.8717833,Restaurant,3.6,36
COCO LOCO,Routine,5/15/2019,80,7303,FERGUSON,#140,75228,7303 FERGUSON RD #140,5/1/2019,FY2019,32.796745,-96.7207391,Restaurant,4,159
COCO'S FIRE AND GRILL,Routine,6/20/2019,97,410,BISHOP,#150,75208,410 N BISHOP AVE #150,6/1/2019,FY2019,32.7485572,-96.8280141,Restaurant,4.5,689
COFFEE HOUSE CAFE,Routine,7/15/2019,95,6150,FRANKFORD,,75252,6150 FRANKFORD RD,7/1/2019,FY2019,32.9978472,-96.7991404,Restaurant,4.2,1076
COIT ROAD FUEL STATION,Routine,1/10/2020,97,14040,COIT,,75056,14040 COIT RD,1/1/2020,FY2020,32.9394429,-96.7685497,Restaurant,4.8,123
COLETTE,Routine,12/8/2018,100,10821,COMPOSITE,#300,75220,10821 COMPOSITE DR STE #300,12/1/2018,FY2019,32.876857,-96.8963946,Restaurant,,
COLTER'S BAR B Q,Routine,1/7/2020,87,3904,CAMP WISDOM,,75237,3904 W CAMP WISDOM RD,1/1/2020,FY2020,32.6615956,-96.8824343,Restaurant,4,379
COLUMBIA FOOD MART,Routine,1/14/2019,96,5530,COLUMBIA,,75214,5530 COLUMBIA AVE,1/1/2019,FY2019,32.800671,-96.7562705,Restaurant,4.1,107
COME TACO,Routine,12/12/2019,80,2513,FITZHUGH,,75204,2513 N FITZHUGH AVE,12/1/2019,FY2020,32.8123356,-96.7838107,Bar,4.3,916
COMMUNITY MARKET,Routine,11/5/2018,96,778,FORT WORTH,,75208,778 FORT WORTH AVE,11/1/2018,FY2019,32.7700349,-96.8352307,Restaurant,4.6,996
COMPANY CAFE,Routine,9/3/2019,91,2104,GREENVILLE,,75206,2104 GREENVILLE AVE,9/1/2019,FY2019,32.8150675,-96.7699084,Restaurant,4.4,380
CONCEPT RESTAURANT,Routine,2/6/2018,100,331,SINGLETON,#104,75212,331 SINGLETON #104,2/1/2018,FY2018,32.7787719,-96.829531,Restaurant,4.6,970
CONCESSION STAND,Routine,3/4/2019,93,2525,FRANKFORD,,75006,2525 FRANKFORD RD,3/1/2019,FY2019,32.9973224,-96.8703041,Restaurant,,
COOL G SPOT,Routine,6/28/2017,89,7536,LANCASTER,#B,75241,7536 S LANCASTER RD #B,6/1/2017,FY2017,32.6544045,-96.782507,Restaurant,5,3
COOL ZONE,Routine,1/8/2019,98,4275,NORTHWEST,,75220,4275 W NORTHWEST HWY,1/1/2019,FY2019,32.8641876,-96.8368796,Restaurant,,
COOPER'S MEAT MARKET,Routine,12/27/2019,100,778,FORT WORTH,#G150,75208,778 FORT WORTH AVE #G150,12/1/2019,FY2020,32.7700349,-96.8352307,Restaurant,4.6,996
CORNER BAKERY,Routine,12/4/2019,94,600,PEARL,#100,75201,600 N PEARL EXPW #100,12/1/2019,FY2020,32.787222,-96.7954198,Restaurant,4.1,40
CORNER BAKERY CAFE,Routine,8/7/2019,90,13340,DALLAS,,75240,13340 DALLAS PKWY,8/1/2019,FY2019,32.9300017,-96.8204251,Restaurant,4.5,626
CORNER MARKET,Routine,12/6/2019,90,500,HAMPTON,,75208,500 S HAMPTON RD,12/1/2019,FY2020,32.7408532,-96.856438,Restaurant,3.9,348
COSMIC CUP,Routine,7/12/2019,96,2912,OAK LAWN,,75219,2912 OAK LAWN AVE,7/1/2019,FY2019,32.8076856,-96.8097486,Restaurant,4.5,1247
COSMOPOLITAN,Routine,9/16/2019,96,1212,SKILLMAN,,75206,1212 SKILLMAN ST,9/1/2019,FY2019,32.8116257,-96.7614131,Bar,4.4,303
COST PLUS WORLD MARKET,Routine,12/27/2018,100,5500,GREENVILLE,#300,75206,5500 GREENVILLE AVE #300,12/1/2018,FY2019,32.8521485,-96.7683882,Restaurant,3.8,458
COUNTRY BURGER,Routine,5/1/2019,96,401,HAMPTON,,75208,401 S HAMPTON RD,5/1/2019,FY2019,32.7420804,-96.8572758,Restaurant,4.5,957
COUNTRY CHINA,Routine,12/6/2016,82,5757,JIM MILLER,,75228,5757 N JIM MILLER RD,12/1/2016,FY2017,32.7950482,-96.7004716,Restaurant,3.2,10
COW TIPPING CREAMERY,Routine,10/20/2016,85,1146,PEAVY,,75218,1146 PEAVY RD,10/1/2016,FY2017,32.8395579,-96.6966878,Restaurant,4.5,551
CRAB & CLAW,Routine,1/13/2020,94,7932,GREAT TRINITY FOREST,#114A,75214,7932 GREAT TRINITY FOREST WAY #114A,1/1/2020,FY2020,32.71274,-96.6859293,Restaurant,4.1,78
CRAB HOUSE,Routine,9/17/2019,88,2508,MAPLE,,75201,2508 MAPLE AVE,9/1/2019,FY2019,32.7950414,-96.8034663,Restaurant,4.7,1090
CRAB-STATION,Routine,8/12/2019,96,18101,PRESTON,#204C,75252,18101 PRESTON RD #204C,8/1/2019,FY2019,32.9987735,-96.7990149,Restaurant,4.7,126
CRAFT & GROWLER,Routine,12/12/2019,98,3601,PARRY,,75226,3601 PARRY AVE,12/1/2019,FY2020,32.781429,-96.7667691,Bar,4.7,424
CRAFT BEER CELLAR,Routine,12/18/2019,95,6324,GASTON,,75214,6324 GASTON AVE,12/1/2019,FY2020,32.812968,-96.7535582,Restaurant,5,26
CRAFT-COOK HALL BAR,Routine,3/26/2019,92,2440,VICTORY PARK,,75219,2440 VICTORY PARK LN,3/1/2019,FY2019,32.7886525,-96.8090154,Bar,4,103
